user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,activity
1400_113,980.7199999999999,9.96,9.8072,100.0,5.70819097087685,32.58344416,11.347449757544643,19.57,19.57,-4.59,1.5399999999999938,-0.27,0.015399999999999938,100.0,6.685860815183038,44.70073484,6.685878551095586,12.15,13.21,-13.21,-614.8300000000002,-6.720000000000001,-6.148300000000002,100.0,4.430927454833808,19.63311811,7.578569192136468,4.71,14.71,-14.71,Walking
1400_114,329.0199999999999,3.435,3.290199999999999,100.0,5.9531608377398975,35.44012396,6.8018776819346,16.74,16.74,-9.85,897.6299999999999,8.850000000000001,8.976299999999998,100.0,3.623556444986059,13.130161310000004,9.680088997524763,19.23,19.23,0.93,-384.78,-3.775,-3.8478,100.0,3.596726450538045,12.936441160000005,5.267068064872524,7.08,17.01,-17.01,Downstairs
1400_115,935.9300000000001,10.344999999999999,9.359300000000001,100.0,6.563526225284698,43.07987650999999,11.431376688745761,19.57,19.57,-4.79,-20.059999999999995,-0.685,-0.20059999999999995,100.0,7.476568172631077,55.899071639999995,7.479258786805014,15.43,15.43,-14.44,-506.89000000000004,-5.6899999999999995,-5.0689,100.0,4.684035844226643,21.940191790000004,6.901734492140363,4.67,16.82,-16.82,Walking
1400_116,873.0900000000001,9.35,8.730900000000002,100.0,5.763725547768561,33.22053219,10.461794635720965,18.5,18.5,-3.06,65.49000000000001,1.4,0.6549,100.0,6.9412835261210875,48.181416989999995,6.972109508606416,10.34,18.2,-18.2,-656.41,-6.475,-6.5641,100.0,3.573334323849365,12.76871819,7.473695672155778,1.92,14.1,-14.1,Walking
1400_117,223.65,2.3,2.2365,100.0,0.6594488228816547,0.43487275,2.3316957348676515,4.02,4.02,0.72,956.2199999999999,9.58,9.562199999999999,100.0,0.2335147961050861,0.05452915999999994,9.565050862384371,10.31,10.31,8.73,102.17999999999999,0.99,1.0217999999999998,100.0,0.48738358610031174,0.23754275999999996,1.1320856858029784,2.56,2.56,-1.31,Standing
1400_118,938.0799999999999,9.83,9.380799999999999,100.0,6.885814647519929,47.41444336000001,11.63674576503242,19.46,19.46,-4.99,-6.9900000000000055,-0.5900000000000001,-0.06990000000000006,100.0,7.610186002326092,57.91493098999999,7.6105070133336055,16.51,16.51,-14.94,-497.39,-4.805,-4.9738999999999995,100.0,5.066100254633736,25.665371790000005,7.09965161117079,6.55,17.58,-17.58,Walking
1400_119,442.18,3.49,4.4218,100.0,5.555280079347934,30.861136759999994,7.100243094429937,16.44,16.44,-3.91,880.6599999999999,8.2,8.806599999999998,100.0,3.465110739933141,12.00699244,9.463783387208311,18.58,18.58,3.15,-251.28999999999996,-2.4699999999999998,-2.5128999999999997,100.0,3.078299301562472,9.47592659,3.973737912847298,6.66,11.88,-11.88,Downstairs
1400_120,907.8799999999999,10.175,9.0788,100.0,6.240717792049244,38.94655855999999,11.01685835435856,19.57,19.57,-3.06,30.029999999999987,-0.02,0.30029999999999984,100.0,6.880945640680501,47.347412909999996,6.887495408346928,15.05,15.05,-14.94,-527.1,-5.125,-5.271,100.0,5.072434228257672,25.729589,7.315260077399846,4.99,16.89,-16.89,Walking
1400_121,-3.3199999999999994,0.0,-0.03319999999999999,100.0,0.8607390777697966,0.7408717600000001,0.861379126749656,3.11,3.11,-2.34,990.64,9.905000000000001,9.9064,100.0,0.1705961312574232,0.029103039999999965,9.90786879202586,10.5,10.5,9.15,27.089999999999993,0.27,0.2708999999999999,100.0,0.6355377172127552,0.40390819000000006,0.6908653993362238,1.84,1.84,-1.57,Standing
1400_122,848.59,9.72,8.4859,100.0,6.44357604052284,41.51967219,10.655053777433505,18.01,18.01,-2.79,43.07999999999999,-0.9,0.4307999999999999,100.0,6.909555511029636,47.74195736000001,6.922972338526278,16.32,16.32,-14.37,-570.21,-5.155,-5.702100000000001,100.0,4.982989924733944,24.83018859,7.572590904043344,5.6,17.82,-17.82,Walking
1400_123,272.57,2.205,2.7257,100.0,5.566839723757098,30.989704509999996,6.198317916983607,14.25,14.25,-13.44,905.5699999999999,8.75,9.0557,100.0,4.112445563165548,16.91220851,9.945748388130477,18.01,18.01,-2.98,-344.6600000000001,-3.34,-3.446600000000001,100.0,3.650158139040006,13.32365444,5.02022967602081,5.79,16.66,-16.66,Downstairs
1400_124,191.06000000000003,1.935,1.9106000000000003,100.0,0.6986799267189518,0.48815363999999994,2.034341662553269,3.99,3.99,0.31,962.5500000000001,9.62,9.6255,100.0,0.2480902053689342,0.06154874999999995,9.628696640771272,10.27,10.27,9.11,78.94,0.84,0.7894,100.0,0.5221739556890979,0.27266563999999993,0.946476624117046,1.76,1.76,-0.8,Standing
1400_125,219.91,2.22,2.1991,100.0,0.5781766079668046,0.33428819000000004,2.273835746046754,3.76,3.76,-0.08,957.0700000000002,9.52,9.570700000000002,100.0,0.26388730549232564,0.06963651,9.574337313882353,10.76,10.76,9.04,93.25,1.12,0.9325,100.0,0.5995504565922705,0.35946074999999994,1.1086103914360534,2.15,2.15,-0.95,Standing
1400_126,917.3499999999999,10.190000000000001,9.173499999999999,100.0,6.714661923730784,45.086684749999996,11.368367824802293,19.57,19.57,-6.51,10.570000000000002,-0.33999999999999997,0.10570000000000002,100.0,7.457565722807946,55.615286510000004,7.458314756029005,17.77,17.77,-16.4,-544.49,-5.359999999999999,-5.4449000000000005,100.0,5.187360695960904,26.908710989999996,7.520348861588802,7.27,18.24,-18.24,Walking
1400_127,904.65,9.98,9.0465,100.0,5.86075530541926,34.34845275,10.77903590308521,19.0,19.0,-4.37,-9.479999999999993,-0.63,-0.09479999999999994,100.0,7.338804463943702,53.85805096,7.339416734318879,15.79,16.02,-16.02,-501.12,-5.75,-5.0112,100.0,5.0294884988435955,25.295754560000006,7.099850702655655,10.12,18.31,-18.31,Walking
1400_128,-928.9000000000001,-9.66,-9.289000000000001,100.0,5.749566331472313,33.05751299999999,10.924423737662321,4.06,19.61,-19.61,269.87,2.18,2.6987,100.0,5.149744392685913,26.519867310000006,5.814021757785225,17.43,17.43,-8.24,-12.060000000000002,0.04,-0.12060000000000003,100.0,5.51538336292229,30.419453639999997,5.516701732013432,16.04,16.82,-16.82,Upstairs
1400_129,201.33999999999997,1.92,2.0134,100.0,0.7257261466972235,0.52667844,2.1402004579010816,3.99,3.99,0.27,960.4000000000001,9.58,9.604000000000001,100.0,0.5894522881455292,0.347454,9.622072022179008,12.49,12.49,5.37,81.67000000000003,0.89,0.8167000000000003,100.0,0.5662173699207753,0.3206021100000001,0.9937811630333914,1.88,1.88,-1.08,Standing
1400_130,216.47,1.915,2.1647,100.0,4.033621066733959,16.27009891,4.57777511461627,11.45,11.45,-6.36,923.54,9.0,9.2354,100.0,3.3476557230396318,11.20679884,9.823411423736664,19.15,19.15,2.26,-356.43,-3.57,-3.5643000000000002,100.0,3.154635717479912,9.951726509999999,4.759827833020854,6.32,15.51,-15.51,Downstairs
1400_131,893.96,9.245000000000001,8.9396,100.0,6.040777254625434,36.49098983999999,10.789227868573358,19.38,19.38,-3.21,67.97,1.195,0.6797,100.0,6.55230760190637,42.93273491000001,6.587467419274269,11.99,16.36,-16.36,-611.66,-6.375,-6.1166,100.0,4.514137397111435,20.37743644,7.601988687179165,6.21,14.48,-14.48,Walking
1400_132,426.7600000000001,4.37,4.267600000000001,100.0,0.18821859631821725,0.035426240000000025,4.271748588107685,4.48,4.48,3.91,677.0900000000001,6.89,6.770900000000001,100.0,0.18663919738361484,0.03483418999999994,6.773471857179301,7.06,7.06,6.44,-657.8,-6.43,-6.577999999999999,100.0,0.2708246665279954,0.07334599999999993,6.583572738263016,-6.32,7.08,-7.08,Sitting
1400_133,869.49,8.335,8.6949,100.0,5.166003967284579,26.687596990000007,10.113796665941035,19.53,19.53,-1.38,-75.32000000000002,-2.145,-0.7532000000000002,100.0,5.042438870229366,25.426189760000003,5.098382096312515,10.27,11.37,-11.37,-670.2,-6.74,-6.702000000000001,100.0,4.638749831581781,21.518,8.150754811672353,4.79,19.61,-19.61,Upstairs
1400_134,906.82,9.6,9.068200000000001,100.0,6.151968039578879,37.84671075999999,10.958054663123377,19.57,19.57,-3.02,45.370000000000005,-0.19,0.45370000000000005,100.0,6.90736080641514,47.71163331,6.92224508378604,14.33,14.52,-14.52,-578.9200000000001,-6.4,-5.789200000000001,100.0,4.719982347424618,22.278233360000005,7.469475885227825,7.4,18.39,-18.39,Walking
1400_135,66.76,-0.42000000000000004,0.6676000000000001,100.0,3.176244675713759,10.08853024,3.2456463146806365,4.82,4.82,-3.98,859.8999999999999,9.08,8.598999999999998,100.0,1.3836072419584975,1.914369,8.709602172315334,12.76,12.76,6.78,-304.44000000000005,-3.28,-3.0444000000000004,100.0,2.9272062858637073,8.56853664,4.223376374418931,3.95,6.74,-6.74,Standing
1400_136,870.3100000000001,8.579999999999998,8.703100000000001,100.0,6.15292657115295,37.85850539,10.658445243092448,19.57,19.57,-2.75,36.22,0.61,0.36219999999999997,100.0,6.757520045105304,45.66407715999999,6.767219960958858,11.41,14.63,-14.63,-589.06,-6.645,-5.890599999999999,100.0,3.8824648923074623,15.073533639999994,7.054977108396597,3.87,14.52,-14.52,Walking
1400_137,919.6200000000002,10.515,9.196200000000003,100.0,6.221676105359392,38.70925356000001,11.103123344356757,19.34,19.34,-2.49,45.88000000000002,0.075,0.45880000000000015,100.0,7.345525887232309,53.95675056000001,7.359840215656859,16.21,16.21,-14.33,-535.1700000000001,-6.015000000000001,-5.351700000000001,100.0,4.996914458943638,24.969154109999995,7.321874555057604,8.43,19.04,-19.04,Walking
1400_138,904.3699999999999,10.0,9.0437,100.0,5.540735809439032,30.699753310000006,10.60604841588044,19.19,19.19,-1.95,91.05000000000001,1.27,0.9105000000000001,100.0,6.464328793463401,41.78754674999999,6.5281357982198855,11.84,15.36,-15.36,-554.17,-6.225,-5.5417,100.0,3.9331440489765943,15.469622109999998,6.795591291418282,5.6,12.22,-12.22,Walking
1400_139,163.81,0.46,1.6381000000000001,100.0,6.007570672909308,36.090905389999996,6.226899469238282,18.39,18.39,-12.68,946.4,9.405000000000001,9.464,100.0,4.953159799562296,24.533792,10.681811082396095,19.57,19.57,-0.69,-302.27000000000004,-2.79,-3.0227000000000004,100.0,4.311056217448342,18.585205710000004,5.2651610611642266,9.43,17.86,-17.86,Downstairs
1400_140,-911.67,-9.059999999999999,-9.1167,100.0,4.48310540920019,20.098234110000003,10.159352981366482,4.25,19.19,-19.19,289.07,2.335,2.8907,100.0,5.906903631345275,34.891510509999996,6.576295081578988,16.63,16.63,-10.34,-227.54999999999998,-1.65,-2.2754999999999996,100.0,4.943305043187199,24.436264749999996,5.441889837179728,12.83,18.85,-18.85,Downstairs
1400_141,906.5400000000001,8.675,9.0654,100.0,3.053629453617449,9.324652839999999,9.565883649721023,18.96,18.96,1.18,-61.849999999999994,-0.57,-0.6184999999999999,100.0,3.1382585537205183,9.84866675,3.1986261113171697,10.92,12.49,-12.49,-510.78,-5.029999999999999,-5.1078,100.0,2.9888528167174777,8.93324116,5.918011659332888,5.56,17.2,-17.2,Upstairs
1400_142,201.79999999999998,2.03,2.018,100.0,0.6530972362519994,0.426536,2.1210516259629326,4.1,4.1,0.23,957.6,9.53,9.576,100.0,0.21299765256922426,0.04536799999999997,9.578368545843285,10.12,10.12,9.08,100.87,1.12,1.0087000000000002,100.0,0.4214846497797992,0.17764931,1.0932177276279416,1.95,1.95,-0.76,Standing
1400_143,880.5799999999999,9.885000000000002,8.8058,100.0,6.874572594714525,47.25974836,11.171475372572775,19.57,19.57,-4.86,58.47999999999999,-0.05499999999999999,0.5847999999999999,100.0,7.454023407529655,55.56246496,7.476928246278681,17.58,17.58,-16.66,-541.5600000000001,-5.865,-5.4156,100.0,5.334195219524685,28.453638639999998,7.601471041844467,9.43,16.97,-16.97,Walking
1400_144,900.7700000000001,8.79,9.007700000000002,100.0,5.997276190905335,35.96732171000001,10.821551690954491,19.5,19.5,-1.8,44.849999999999994,-0.16999999999999998,0.44849999999999995,100.0,7.481953805657985,55.97963275,7.495384246321198,14.29,15.55,-15.55,-537.71,-5.255,-5.3771,100.0,5.641046586405753,31.821406589999995,7.793241366722834,11.99,18.28,-18.28,Walking
1400_145,394.71000000000004,4.595,3.9471000000000003,100.0,4.7568746662067944,22.62785659,6.181217922060345,14.37,14.37,-4.63,913.59,9.23,9.1359,100.0,4.185703547792175,17.52011419,10.049118518556739,19.04,19.04,1.46,-443.5300000000001,-3.775,-4.435300000000001,100.0,3.6273559116800214,13.15771091,5.7297117728555955,4.9,16.28,-16.28,Upstairs
1400_146,347.19,3.355,3.4718999999999998,100.0,4.892034892557493,23.93200539,5.998841138086589,11.65,11.65,-5.79,892.3899999999999,8.504999999999999,8.923899999999998,100.0,4.8573529612331034,23.59387779,10.160210086410615,19.27,19.27,0.76,-371.43999999999994,-3.585,-3.7143999999999995,100.0,3.0289543806402897,9.174564640000002,4.792841745770457,5.22,12.49,-12.49,Upstairs
1400_147,140.51,0.23,1.4051,100.0,5.94563461625418,35.350570989999994,6.109408891210344,14.94,14.94,-10.65,917.81,9.190000000000001,9.178099999999999,100.0,4.291677922444786,18.41849939,10.131930664981873,19.5,19.5,0.84,-380.56000000000006,-3.53,-3.8056000000000005,100.0,3.3730097301964608,11.37719464,5.0852518128407365,6.82,15.6,-15.6,Downstairs
1400_148,866.6000000000001,9.865,8.666000000000002,100.0,6.13213290788776,37.603054,10.61614854832015,19.04,19.04,-3.3,36.24999999999999,0.4,0.36249999999999993,100.0,7.444223045422538,55.41645675000001,7.453043874820542,17.2,18.12,-18.12,-582.0500000000001,-6.28,-5.820500000000001,100.0,4.923475474702804,24.240610750000005,7.6235707512949595,8.77,15.09,-15.09,Walking
1400_149,151.03000000000003,0.42,1.5103000000000002,100.0,6.9599247776107465,48.440552909999994,7.121906977769367,18.58,18.58,-13.87,913.6499999999999,9.235,9.136499999999998,100.0,5.481822940409513,30.050382750000004,10.654858750823495,19.57,19.57,-4.99,-294.80999999999995,-2.5650000000000004,-2.9480999999999993,100.0,4.04888964902725,16.393507390000003,5.008472920961039,7.12,14.94,-14.94,Downstairs
1400_150,968.17,10.76,9.6817,100.0,6.572257307044515,43.19456611000001,11.701704192125177,19.53,19.53,-7.86,9.750000000000012,-0.5,0.09750000000000013,100.0,7.0252394087319185,49.35398875,7.025915954521516,17.05,17.05,-13.14,-403.62000000000006,-4.0600000000000005,-4.036200000000001,100.0,6.082208773134971,36.99326356,7.29960094799709,11.03,18.58,-18.58,Walking
1400_151,942.5499999999998,10.765,9.425499999999998,100.0,6.21513240003783,38.62787075,11.290169219280994,19.57,19.57,-4.25,8.45999999999999,-0.075,0.0845999999999999,100.0,7.3695950255085245,54.31093083999999,7.370080596574233,13.82,13.82,-13.25,-465.67999999999995,-4.825,-4.6568,100.0,5.505707562157656,30.31281576,7.211005616417172,9.08,18.39,-18.39,Walking
1400_152,976.16,10.27,9.7616,100.0,6.65570818470882,44.29845143999999,11.814706344213555,19.53,19.53,-3.91,3.3099999999999934,-0.27,0.033099999999999935,100.0,7.506419611905531,56.346335389999986,7.506492589751887,16.74,16.74,-13.78,-499.4,-5.015000000000001,-4.994,100.0,5.856805443242929,34.302170000000004,7.696895867815804,11.99,18.85,-18.85,Walking
1400_153,98.72999999999998,1.1,0.9872999999999997,100.0,1.4635387627254701,2.14194571,1.765419780108969,6.13,6.13,-4.52,972.1999999999999,9.745000000000001,9.722,100.0,2.018053517625338,4.07254,9.929240857185407,19.46,19.46,0.46,82.91000000000001,0.72,0.8291000000000001,100.0,1.1339427631057928,1.2858261899999999,1.4047181211901554,6.28,6.28,-2.26,Standing
1400_154,898.7500000000001,9.940000000000001,8.9875,100.0,6.4279485646666465,41.31852275,11.049600852519516,19.5,19.5,-6.09,49.64,-0.23,0.4964,100.0,6.97212916116734,48.61058504,6.989778108066092,13.63,15.79,-15.79,-535.07,-5.405,-5.350700000000001,100.0,5.364529663446741,28.778178510000004,7.576817867680337,5.71,19.38,-19.38,Walking
1400_155,1000.35,9.83,10.0035,100.0,4.3045297942980945,18.528976749999998,10.890316294763894,18.7,18.7,0.93,-99.17000000000002,-1.5,-0.9917000000000001,100.0,5.018288364572128,25.183218110000002,5.115338405227948,11.03,16.82,-16.82,-239.78000000000006,-2.26,-2.3978000000000006,100.0,3.927642188387328,15.426373159999999,4.601719026624725,7.86,13.78,-13.78,Downstairs
1400_156,858.2599999999999,9.49,8.5826,100.0,5.9171309973668835,35.012439240000006,10.424656445178423,19.53,19.53,-2.26,58.730000000000004,0.38,0.5873,100.0,6.890419995181716,47.47788771,6.915403748155273,12.22,15.09,-15.09,-599.1899999999999,-6.99,-5.991899999999999,100.0,4.205485155127765,17.68610539,7.3204488250379836,5.01,14.37,-14.37,Walking
1400_157,968.4899999999999,10.725,9.684899999999999,100.0,6.73729507962951,45.39114499,11.797814755284131,19.57,19.57,-4.48,38.86,-0.305,0.3886,100.0,7.423466847774024,55.10786004,7.433631010482024,16.04,16.04,-15.17,-531.0,-5.43,-5.31,100.0,5.607745714634357,31.446811999999994,7.72288236347026,10.99,18.31,-18.31,Walking
1400_158,-41.349999999999994,-0.475,-0.4134999999999999,100.0,0.6957274969411514,0.4840367499999999,0.8093324409660099,1.8,1.95,-1.95,993.4999999999999,9.92,9.934999999999999,100.0,0.1701440566108613,0.02894899999999997,9.936456813170377,10.53,10.53,9.43,-4.540000000000002,-0.06,-0.04540000000000002,100.0,0.7263971640913806,0.52765284,0.7278145368155269,1.88,1.88,-1.76,Standing
1400_159,-940.7,-10.265,-9.407,100.0,5.901305872431966,34.825411,11.10482147537726,1.38,19.61,-19.61,161.29000000000002,1.5150000000000001,1.6129000000000002,100.0,4.683607433378677,21.93617859,4.953546709177173,13.25,13.48,-13.48,-225.39,-1.9549999999999998,-2.2539,100.0,5.799980326690773,33.639771790000005,6.222526576881774,13.06,17.35,-17.35,Upstairs
1400_160,476.0,4.75,4.76,100.0,0.049355850717012366,0.00243600000000001,4.760255875475602,4.9,4.9,4.56,682.4499999999999,6.82,6.8245,100.0,0.028120277381277526,0.0007907499999999884,6.824557934401319,6.93,6.93,6.78,-610.9599999999999,-6.09,-6.1095999999999995,100.0,0.10634773152258588,0.011309840000000005,6.110525509315872,-5.9,7.04,-7.04,Sitting
1400_161,303.21999999999997,2.09,3.0321999999999996,100.0,4.036836776487253,16.296051159999998,5.048790746307476,13.1,13.1,-6.09,892.5099999999999,8.01,8.925099999999999,100.0,3.4281859619921438,11.752458990000001,9.560850851257957,18.39,18.39,4.48,-386.57,-3.1799999999999997,-3.8657,100.0,3.31083290276027,10.961614509999997,5.089720129830323,5.37,12.64,-12.64,Downstairs
1400_162,-989.74,-9.81,-9.8974,100.0,5.396624986044519,29.12356124,11.273069147308552,2.34,19.61,-19.61,184.37000000000003,1.9,1.8437000000000003,100.0,4.057209793688268,16.460951310000002,4.456476298601845,12.15,12.15,-6.97,-184.44999999999996,-1.5350000000000001,-1.8444999999999996,100.0,5.093463531821937,25.94337075,5.417153403772133,9.08,17.67,-17.67,Upstairs
1400_163,946.17,10.4,9.4617,100.0,6.701718742979296,44.91303411,11.594688482231854,19.57,19.57,-3.15,18.500000000000014,0.36,0.18500000000000014,100.0,7.221362267605745,52.14807299999998,7.223731584160641,13.4,14.86,-14.86,-485.03000000000003,-5.4,-4.850300000000001,100.0,5.843691205907445,34.14872691000001,7.594349017526123,15.79,17.39,-17.39,Walking
1400_164,881.87,9.295,8.8187,100.0,6.244510654166586,38.993913309999996,10.805710666124648,19.23,19.23,-5.52,89.69999999999997,0.30500000000000005,0.8969999999999998,100.0,7.115591683057707,50.631645000000006,7.171907277705143,17.16,17.16,-14.1,-525.0900000000001,-5.359999999999999,-5.2509000000000015,100.0,4.578966279631244,20.966932189999998,6.966985216002687,6.7,15.83,-15.83,Walking
1400_165,353.44999999999993,3.11,3.5344999999999995,100.0,4.833160534267406,23.359440749999994,5.987664903783444,13.4,13.4,-8.81,894.27,8.54,8.9427,100.0,3.304250249300135,10.918069710000003,9.533622239212125,19.53,19.53,1.54,-338.09000000000003,-3.385,-3.3809000000000005,100.0,3.380624230818918,11.428620189999998,4.78111963874572,7.59,17.2,-17.2,Downstairs
1400_166,932.96,9.55,9.329600000000001,100.0,5.799828949201864,33.63801584,10.985419973765229,19.57,19.57,-4.44,41.85000000000001,1.0550000000000002,0.4185000000000001,100.0,6.294235040892579,39.61739475,6.308132607991053,11.18,12.6,-12.6,-577.43,-5.4,-5.774299999999999,100.0,4.706469856484794,22.150858510000003,7.449389169589679,5.22,18.62,-18.62,Walking
1400_167,920.1399999999999,9.945,9.2014,100.0,6.464721961538641,41.792630040000006,11.245372025860238,19.57,19.57,-4.48,42.59999999999999,0.5700000000000001,0.4259999999999999,100.0,7.331655883905081,53.753178,7.344021650294885,15.4,15.4,-13.82,-530.26,-5.4350000000000005,-5.3026,100.0,5.13402758465515,26.358239239999993,7.380772723773575,12.11,17.86,-17.86,Walking
1400_168,940.7599999999999,10.475,9.407599999999999,100.0,6.447514113206733,41.57043824,11.404971547531366,19.57,19.57,-3.3,2.550000000000004,0.06,0.025500000000000037,100.0,7.260286547375387,52.71176075000001,7.260331328527645,13.87,14.98,-14.98,-503.93,-5.285,-5.0393,100.0,5.104346629099556,26.054354510000003,7.172788788191104,7.44,18.5,-18.5,Walking
1400_169,902.53,9.81,9.0253,100.0,5.967110767364722,35.60641091,10.819540239769895,18.39,18.39,-4.21,96.36,0.495,0.9636,100.0,7.139466159314716,50.97197704000001,7.2042003026012535,14.71,17.86,-17.86,-578.3000000000001,-6.32,-5.783,100.0,5.057512333153524,25.57843100000001,7.682546452837106,7.97,15.66,-15.66,Walking
1400_170,902.7,10.059999999999999,9.027000000000001,100.0,6.644046884241562,44.14335900000001,11.208482858977838,19.57,19.57,-4.67,50.690000000000005,-0.095,0.5069,100.0,7.316321711761998,53.52856339000001,7.333860579531084,15.09,15.09,-14.71,-512.98,-4.915,-5.1298,100.0,5.374980740430611,28.89041796,7.430024629838047,6.32,19.19,-19.19,Walking
1400_171,-956.2000000000002,-9.79,-9.562000000000001,100.0,4.712357371846919,22.206312000000008,10.660119886755497,5.52,18.77,-18.77,182.79,1.73,1.8278999999999999,100.0,3.577755244563272,12.800332589999998,4.0176549130058445,13.72,13.72,-6.13,-122.76,-0.9650000000000001,-1.2276,100.0,4.776874944982337,22.81853424000001,4.932092456554318,14.67,17.69,-17.69,Upstairs
1400_172,-916.2800000000001,-9.15,-9.1628,100.0,5.414537852855034,29.31722016,10.643031710936505,1.54,19.53,-19.53,119.27,1.95,1.1926999999999999,100.0,4.628784474351771,21.425645709999998,4.779976882789288,19.57,19.57,-9.7,-167.39000000000001,-1.8399999999999999,-1.6739000000000002,100.0,6.034767418053491,36.41841779,6.2626159869498625,16.59,16.59,-16.21,Upstairs
1400_173,896.44,10.365,8.964400000000001,100.0,6.235018094600849,38.875450640000004,10.919520044397556,19.53,19.53,-2.75,71.28,0.225,0.7128,100.0,6.8899579214970545,47.47152016000001,6.926731119366479,18.12,18.12,-16.97,-587.6600000000001,-6.225,-5.876600000000001,100.0,4.997847580709119,24.97848044,7.714460966263294,5.94,18.16,-18.16,Walking
1400_174,958.6299999999999,10.71,9.5863,100.0,6.286240475037524,39.51681931,11.463593110364656,19.57,19.57,-6.93,-5.010000000000009,-0.53,-0.05010000000000009,100.0,7.2716946436164385,52.87754299,7.271867229260996,15.36,15.36,-13.21,-450.42999999999995,-4.52,-4.5043,100.0,5.816490394559248,33.83156051,7.356648625563138,10.08,16.28,-16.28,Walking
1400_175,914.0,9.545,9.14,100.0,6.5410864540991955,42.78581199999999,11.239457816104833,19.53,19.53,-5.94,39.66,0.27,0.39659999999999995,100.0,6.900468566698931,47.61646644,6.9118563353125335,14.06,17.43,-17.43,-576.69,-6.395,-5.766900000000001,100.0,4.958036041619706,24.58212139,7.605212488813182,7.67,16.55,-16.55,Walking
1400_176,924.53,9.265,9.2453,100.0,5.24802409579072,27.541756910000007,10.630960869084223,19.53,19.53,-1.65,-32.53,-1.8,-0.32530000000000003,100.0,4.496909484301413,20.22219491,4.50866000048795,10.95,10.95,-8.35,-493.27000000000004,-5.52,-4.9327000000000005,100.0,5.1541536366313325,26.565299709999994,7.134201356844366,9.08,16.66,-16.66,Upstairs
1400_177,-918.7900000000002,-8.98,-9.187900000000003,100.0,5.209781817888346,27.14182659,10.562165166290479,1.23,19.23,-19.23,162.79999999999998,1.8199999999999998,1.628,100.0,4.313616811910858,18.60729,4.610604515679044,16.25,16.25,-6.97,-175.57999999999998,-1.745,-1.7557999999999998,100.0,4.800946194241298,23.049084360000005,5.111938771151313,10.65,16.66,-16.66,Upstairs
1400_178,936.89,10.379999999999999,9.3689,100.0,6.2080690870833575,38.54012178999999,11.239057300325502,19.57,19.57,-4.33,12.370000000000001,-0.44,0.1237,100.0,7.116446396200846,50.64380931000001,7.1175214084679785,15.55,15.55,-12.87,-564.12,-6.02,-5.6412,100.0,5.020687060552569,25.207298559999998,7.5518498396088365,10.76,17.01,-17.01,Walking
1400_179,981.9699999999999,9.81,9.8197,100.0,5.131796460305104,26.335334909999997,11.07979435729743,19.57,19.57,-4.59,91.2,0.865,0.912,100.0,5.713321100725917,32.642038,5.785653117842444,14.44,14.44,-13.14,-230.76000000000005,-2.675,-2.3076000000000003,100.0,4.55694373895487,20.765736239999995,5.10791092326403,10.57,13.44,-13.44,Downstairs
1400_180,-949.7599999999999,-9.68,-9.497599999999998,100.0,5.78552125914338,33.47225624,11.12100094415966,0.34,19.61,-19.61,168.42999999999998,1.7850000000000001,1.6842999999999997,100.0,5.173247192044857,26.76248651,5.440528742686689,17.86,17.86,-8.39,-223.29999999999998,-2.565,-2.2329999999999997,100.0,5.756758897157324,33.14027300000001,6.174671003381476,12.57,14.94,-14.94,Upstairs
1400_181,925.7299999999999,10.76,9.257299999999999,100.0,6.683089533292217,44.66368570999999,11.417586829098346,19.34,19.34,-7.74,59.61,0.325,0.5961,100.0,7.268583341339631,52.83230379,7.29298560261845,16.74,16.74,-13.95,-488.52,-5.36,-4.8852,100.0,5.874747565640586,34.512658959999996,7.640539117104237,10.61,18.47,-18.47,Walking
1400_182,162.92000000000002,1.61,1.6292000000000002,100.0,0.20927818806555065,0.04379735999999999,1.6425863752022296,2.18,2.18,1.14,971.6000000000001,9.7,9.716000000000001,100.0,0.10627323275406664,0.011294000000000021,9.716581188875026,10.12,10.12,9.51,51.6,0.53,0.516,100.0,0.27547050658827343,0.07588400000000001,0.5849273459157128,1.12,1.12,-0.11,Standing
1400_183,-931.8399999999999,-9.68,-9.318399999999999,100.0,5.329219777791116,28.400583439999995,10.734671024302514,3.68,19.53,-19.53,112.96,1.48,1.1296,100.0,3.8384454978545675,14.733663839999998,4.001207317797967,15.09,15.09,-8.27,-165.48000000000002,-2.18,-1.6548000000000003,100.0,4.595106632059805,21.11500496,4.883990990982682,12.22,17.05,-17.05,Upstairs
1400_184,99.94999999999999,0.92,0.9994999999999998,100.0,6.015136303526297,36.18186475,6.097611417596238,15.13,17.12,-17.12,999.2100000000002,11.39,9.9921,100.0,5.381213858415218,28.95746259,11.348987840331842,19.46,19.46,-3.34,-320.0,-3.3,-3.2,100.0,4.7314989168338615,22.387082000000007,5.71201207981916,8.66,18.43,-18.43,Upstairs
